"";"Open.thyssenkruppStock";"High.thyssenkruppStock";"Low.thyssenkruppStock";"Close.thyssenkruppStock";"Volume.thyssenkruppStock";"Open.SalzgitterStock";"High.SalzgitterStock";"Low.SalzgitterStock";"Close.SalzgitterStock";"Volume.SalzgitterStock";"Open.DAXIndex";"High.DAXIndex";"Low.DAXIndex";"Close.DAXIndex";"Volume.DAXIndex"
"965";18,15;18,235;18,005;18,15;1285900;30,845;31,36;30,845;31,09;114000;8647,860352;8654,790039;8590,459961;8597,910156;49874400
"966";18,09;18,15;17,88;18,15;1277600;30,225;30,55;29,95;30,42;233700;8590,910156;8639,740234;8570,209961;8622,969727;85007100
"967";18,035;18,37;17,895;18,37;2141100;30,105;30,28;29,46;30,28;249400;8557,040039;8604,860352;8510,419922;8591,580078;87359700
"968";18,3;18,49;18,15;18,42;1629800;30,365;31,185;30,28;31,06;232500;8591,019531;8610,009766;8551,69043;8555,889648;77435600
"969";18,41;18,41;18,095;18,21;2091300;31,03;31,45;30,71;30,955;132900;8541,080078;8589,639648;8489,620117;8516,69043;78206800
"970";18,255;18,545;18,2;18,445;2392200;31,025;31,93;30,895;31,615;194400;8563,389648;8694,169922;8547,719727;8685,769531;105327700
"971";18,5;18,55;18,315;18,38;1679200;31,65;31,69;31,195;31,375;139600;8705,030273;8729,330078;8695,759766;8724,830078;92376100
"972";18,32;18,6;18,245;18,52;1954600;31,74;32,655;31,6;32,07;219700;8688,450195;8727,580078;8675,950195;8723,80957;64137200
"973";18,6;18,95;18,58;18,885;3061500;32,415;33,435;32,415;33,3;289000;8757,129883;8820,980469;8757,089844;8804,44043;93813600
"974";18,795;19,07;18,79;18,995;2221100;33,2;33,49;32,905;33,4;165500;8792,990234;8861,280273;8781;8846;92338900
"975";18,885;19,095;18,805;18,975;3420600;33,4;33,4;32,99;33,295;140400;8817,110352;8829,790039;8765,469727;8811,980469;95192800
"976";19,055;19,055;18,895;18,945;4383800;33,31;33,8;33,225;33,51;137800;8849,769531;8865,099609;8804,80957;8865,099609;166471900
"977";18,83;19,27;18,73;19,215;2272700;33,515;34,03;33,275;33,815;157700;8828,469727;8876,139648;8827,230469;8867,219727;74873400
"978";18,745;19,3;18,625;19,165;2287500;32,96;33,4;32,63;33,16;293000;8853,870117;8987,629883;8849,160156;8947,459961;100450700
"979";19,035;19,135;18,925;18,975;1810400;32,85;33,1;32,405;32,89;199200;8906,910156;8932,910156;8897,5;8919,860352;79944200
"980";19,07;19,43;19,07;19,365;1950200;32,92;33,47;32,78;32,905;132800;8968,5;8987,040039;8950,80957;8980,629883;76689900
"981";19,195;19,28;18,935;19;1983100;33,015;33,105;32,56;32,705;84800;8952,780273;9010,650391;8944,139648;8985,740234;71222700
"982";18,85;18,955;18,26;18,31;3281100;32,82;32,885;32,28;32,42;137000;9013,049805;9017,950195;8950,209961;8978,650391;61426900
"983";18,3;18,485;18,245;18,45;2129800;32,325;32,94;32,25;32,41;106500;8965,75;9022,209961;8965,75;9022,040039;76418300
"984";18,595;19;18,55;18,925;2281000;32,6;32,79;32,36;32,68;127500;9030,30957;9070,169922;8996,25;9010,269531;69972000
"985";18,85;19,035;18,745;18,825;2275800;32,52;32,77;32,285;32,475;124900;8985,480469;9037,410156;8976,370117;9033,919922;82807700
"986";18,83;19,025;18,74;18,86;1474500;32,345;32,59;32,12;32,3;78300;9032,290039;9048,099609;8992,900391;9007,830078;54233900
"987";18,92;19,21;18,84;19,135;1417300;32,16;33,26;32,16;33;135500;9035,910156;9053,929688;9019,30957;9037,230469;60965300
"988";19,22;19,395;18,925;19;2387200;33,225;33,745;32,535;32,725;254700;9036,179688;9041,969727;8962,419922;9009,110352;87089500
"989";19;19,19;18,97;19,06;1288400;32,97;33,33;32,635;33,15;180400;9030,469727;9065,959961;9021,839844;9040,870117;68900500
"990";19,105;19,36;19,04;19,095;2770100;33,045;34,28;33,045;33,51;252700;9038,469727;9193,980469;9026,089844;9081,030273;143223900
"991";19;19,235;18,91;19,22;1919500;33,26;33,67;33,005;33,63;108600;9036,589844;9079,049805;8986,490234;9078,280273;86783000
"992";19,2;19,49;19,11;19,33;1236000;33,67;34,085;33,5;33,6;91400;9081,580078;9124,240234;9064,610352;9107,860352;66640400
"993";19,36;19,415;19,22;19,3;1295300;33,6;33,83;33,335;33,395;111300;9102,990234;9124,240234;9073,929688;9076,480469;96960600
"994";19,22;19,28;18,805;19,19;1904000;33,555;33,555;32,375;32,49;255500;9056,709961;9074,55957;8981,089844;9054,830078;92469400
"995";19,29;19,45;19,255;19,315;1787700;32,11;32,66;31,66;32,015;211700;9137,480469;9151,349609;9101,290039;9149,660156;108722300
"996";19,33;19,5;19,265;19,305;2005200;31,82;31,975;31,405;31,825;198600;9157,599609;9188,469727;9133,509766;9168,69043;96783900
"997";19,195;19,46;19,18;19,41;1300900;31,625;32,55;31,625;32,285;223700;9154,230469;9253,679688;9140,509766;9225,429688;88832800
"998";19,305;19,41;19,225;19,4;1537800;32,3;32,84;32,075;32,27;138700;9197,469727;9217,360352;9179,25;9193,290039;77178300
"999";19,6;19,6;18,77;19,085;5777000;32,22;32,675;32,22;32,33;145500;9175,639648;9236,780273;9162,839844;9202,070312;68359100
"1000";18,71;18,8;18,525;18,72;3344600;31,7;31,915;30,765;31,105;369000;9127,889648;9210,669922;9117,089844;9196,080078;78794900
"1001";18,68;18,805;18,53;18,775;1797500;31,115;31,62;31,095;31,4;178900;9210,69043;9230,160156;9168,919922;9219,040039;72242000
"1002";18,85;18,95;18,735;18,895;1798100;31,4;31,575;31,145;31,22;105900;9258,219727;9323,44043;9252,730469;9299,950195;69939100
"1003";18,89;18,97;18,78;18,85;2020200;31,175;31,19;30,875;30,98;165100;9297,650391;9316,620117;9287,299805;9290,070312;85105700
"1004";18,88;19,195;18,815;19,145;1868100;30,89;31,16;30,62;30,915;123700;9308,959961;9363,480469;9295,55957;9351,129883;59073000
"1005";19,24;19,49;19,105;19,41;2032200;30,82;31,865;30,82;31,68;146000;9359,5;9399,629883;9358,769531;9387,370117;54326200
"1006";19,35;19,595;19,175;19,265;3383600;31,5;32,28;31,5;31,995;132000;9378,549805;9424,620117;9376,580078;9405,299805;65826300
"1007";18,1;18,28;17,43;17,635;12190600;31,9;32,175;31,595;31,75;122100;9412,950195;9424,830078;9384,120117;9401,959961;74603100
"1008";17,305;17,615;17,06;17,255;16260000;31,63;31,745;30,825;30,9;264100;9398,19043;9404,169922;9223,129883;9223,400391;116913000
"1009";17,295;17,305;16,725;17,165;7555500;30,85;31,085;30,28;30,46;180500;9246,889648;9253,129883;9069,820312;9140,629883;94986600
"1010";17,12;17,395;17,03;17,205;5206600;30,255;30,915;30,015;30,18;184700;9110,530273;9172,160156;9078;9084,950195;77772300
"1011";17,26;17,62;17,145;17,47;5724800;30,13;30,26;29,445;30,06;311000;9126,150391;9195,75;9084,120117;9172,410156;81326800
"1012";17,565;17,6;17,245;17,29;2814500;30;30;29,5;29,755;200300;9218,80957;9225,530273;9171,360352;9195,169922;62711300
"1013";17,23;17,385;17,16;17,2;3070900;29,6;30,25;29,535;29,675;163700;9180,290039;9223,730469;9091,969727;9114,44043;74363400
"1014";17,175;17,275;16,88;16,93;2677600;29,565;29,95;29,13;29,36;189000;9093,259766;9153,139648;9065,509766;9077,110352;64845800
"1015";16,86;17,035;16,575;16,635;3915700;29,145;29,54;28,2;28,655;344600;9032,669922;9060,540039;8984,280273;9017;75120200
"1016";16,695;16,85;16,62;16,85;5323400;28,5;28,935;28,12;28,805;318600;9016,780273;9046,629883;8990,580078;9006,459961;67761700
"1017";16,85;17,19;16,69;16,99;2871000;28,755;28,985;28,02;28,8;248400;9004,620117;9187,780273;8997,75;9163,55957;99105600
"1018";17,035;17,075;16,765;16,765;1755800;28,625;28,875;28,5;28,615;188600;9142,75;9161,799805;9085,120117;9085,120117;72207500
"1019";16,9;17,125;16,78;17,065;2728300;28,65;29,105;28,5;28,885;303300;9145,349609;9190,730469;9122,049805;9181,75;82342700
"1020";17,285;17,395;16,97;17,09;2956700;29,2;29,57;28,885;29,195;264000;9279,679688;9351,900391;9257,240234;9335,740234;98276500
"1021";17,27;17,27;17,06;17,2;4548200;29,315;30;29,005;29,635;322400;9371,080078;9413,089844;9352,980469;9400,179688;161686900
"1022";17,195;17,265;17,075;17,175;1631400;29,81;30,02;29,635;29,71;172600;9436,490234;9488,820312;9427,540039;9488,820312;48372600
"1023";17,29;17,475;17,19;17,415;1647600;29,7;30,61;29,7;30,58;138800;9558,549805;9589,389648;9548,889648;9589,389648;51388200
"1024";17,42;17,745;17,42;17,69;2137500;30,51;31,075;30,51;31;106100;9586,530273;9594,349609;9552,160156;9552,160156;35981600
"1025";17,75;17,75;17,1;17,1;3105200;31,035;31,23;30,455;30,48;202700;9598,25;9620,929688;9394,209961;9400,040039;90956900
"1026";17,025;17,465;17,025;17,385;1957700;30,585;31,15;30,225;31,035;163100;9409,660156;9453,480469;9367,990234;9435,150391;58772900
"1027";17,35;17,625;17,26;17,5;2496900;31,035;31,12;30,465;30,57;120700;9419,44043;9468,799805;9399,80957;9428;53653700
"1028";17,555;17,78;17,43;17,71;2628700;30,61;31,265;30,18;30,7;176500;9446,25;9518,719727;9416,860352;9506,200195;79946800
"1029";17,8;17,865;17,68;17,79;2173600;29,67;30,09;29,355;29,835;491200;9512,790039;9516,259766;9467,950195;9497,839844;90140400
"1030";17,795;17,86;17,565;17,61;2101800;29,725;30,19;29,425;29,665;185000;9492,240234;9549,5;9402,799805;9421,610352;98917000
"1031";17,615;17,855;17,55;17,605;1995600;29,625;30,145;29,49;29,825;158400;9473,870117;9529,700195;9441,25;9473,240234;96130400
"1032";17,75;18,28;17,695;18,21;4298500;30,015;30,52;29,85;30,38;202200;9497,919922;9519,299805;9457,30957;9510,169922;85787700
"1033";18,02;18,35;17,89;18,345;3201300;30,005;30,38;29,82;30,38;92100;9391,459961;9540,509766;9381,94043;9540,509766;104777800
"1034";18,485;18,68;18,4;18,53;2748500;31,415;31,78;30,82;31,495;479900;9590,570312;9747,400391;9582,099609;9733,80957;120099000
"1035";18,55;18,85;18,55;18,7;2219500;31,695;32,29;31,59;31,77;296000;9742,209961;9747,370117;9702,969727;9717,709961;87811900
"1036";18,78;19,555;18,78;19,155;5874200;31,85;32,42;31,795;32,06;243200;9718,200195;9789,889648;9709,139648;9742,959961;131098100
"1037";19;19,095;18,9;18,9;1937500;32;32,33;31,63;31,92;226600;9713,200195;9733,400391;9672,320312;9715,900391;78126100
"1038";18,95;19,03;18,625;18,74;2480700;31,92;32,105;31,13;31,5;312400;9751,980469;9794,049805;9714,019531;9730,120117;80839600
"1039";18,82;19,305;18,815;19,025;2454300;32;32,4;31,225;31,55;249400;9752,110352;9765,629883;9677,139648;9720,110352;84234100
"1040";18,94;19,24;18,845;18,975;2536100;31,39;32,85;31,36;32,26;499500;9690,509766;9728,780273;9596,490234;9631,040039;98660400
"1041";19;19,055;18,49;18,56;3424600;32,4;32,43;31,475;31,5;366500;9646,650391;9664,240234;9374,080078;9392,019531;125916200
"1042";18,62;18,925;18,305;18,77;3501300;31,475;32,39;31,305;31,305;442700;9389,169922;9402,719727;9310,990234;9349,219727;112554100
"1043";18,9;19,09;18,765;19,07;2474000;31,49;32,14;31,49;31,87;218500;9405,530273;9427,589844;9345,759766;9406,910156;99322000
"1044";19,275;19,45;18,755;19,155;3354900;32,5;32,695;31,73;32,58;515600;9507,349609;9537,629883;9221,299805;9336,730469;126384200
"1045";19,15;19,2;18,745;18,935;2146400;32,615;33,14;32,28;32,4;414100;9343,509766;9415,480469;9266,950195;9373,480469;97748700
"1046";19,035;19,095;18,66;19,095;2661600;32,45;32,94;32;32,85;278600;9339,839844;9346,790039;9166,049805;9306,480469;126856500
"1047";19,085;19,465;19;19,175;2901500;32,805;32,89;31,53;31,715;305100;9318,769531;9357,580078;9173,55957;9186,519531;105545400
"1048";18,8;18,99;18,71;18,9;3637200;31,535;31,735;30,97;31,47;402600;9126,459961;9166,980469;9071,25;9127,910156;114598200
"1049";18,74;18,8;18,38;18,425;3722600;31,395;31,445;31,07;31,4;342400;9105,280273;9154,719727;9080,870117;9116,320312;95608700
"1050";18,47;18,78;18,355;18,78;3437500;31,495;31,945;31,26;31,61;255700;9166,459961;9274,459961;9128,969727;9256,580078;122685200
"1051";19,01;19,345;18,765;19,245;4521700;32,155;32,37;31,74;32,155;378100;9275,379883;9323,240234;9223,209961;9301,919922;89003400
"1052";19,29;19,48;19,19;19,3;1921500;32,47;32,47;31,52;31,695;338200;9331,709961;9346,129883;9280,179688;9289,860352;59599900
"1053";19,385;19,45;18,875;19,06;2839200;32,15;32,355;31,655;31,975;213100;9338,799805;9478,769531;9338,009766;9478,769531;76248400
"1054";19,17;19,76;19,17;19,74;3852400;32,25;32,25;31,46;31,865;340400;9505,120117;9594,849609;9501,959961;9540;85292300
"1055";19,73;19,79;19,255;19,7;3080200;31,795;31,94;31,055;31,755;286600;9522,660156;9600,639648;9479,860352;9596,769531;93209100
"1056";20,24;20,72;20,02;20,455;5980100;31,925;31,98;31,62;31,89;218500;9615,519531;9677,530273;9593,370117;9662,400391;91504800
"1057";20,105;20,275;19,95;20,09;3297000;31,88;32,315;31,62;32,12;160300;9661,799805;9682,19043;9645,509766;9656,759766;45850100
"1058";20,175;20,25;20,015;20,11;1989900;32,28;32,42;31,84;32,295;266700;9674,799805;9690,969727;9614,400391;9659,780273;58827300
"1059";20,12;20,39;20,075;20,38;2517900;32,17;32,32;31,53;31,965;269600;9641,450195;9695,860352;9596,419922;9660,049805;72892900
"1060";20,05;20,105;19,785;19,84;4697700;31,715;31,82;31,06;31,59;358100;9524,580078;9618,849609;9504,179688;9618,849609;88676900
"1061";19,975;20,085;19,775;20,085;2737700;31,52;31,52;30,84;31,155;264600;9665,080078;9666,150391;9598,030273;9656,950195;78587700
"1062";20,085;20,165;19,97;20,15;2028500;31,03;31,245;30,84;31,11;171100;9619,639648;9708,94043;9602,950195;9708,94043;67953500
"1063";20,17;20,265;19,91;20,01;2233700;30,94;30,965;30,095;30,55;343800;9676,55957;9710,950195;9628,719727;9699,349609;90676100
"1064";20,06;20,155;19,69;19,825;2058600;30,54;30,7;29,87;30,19;273400;9708,5;9720,660156;9612,519531;9661,730469;87277200
"1065";19,935;20,105;19,505;19,725;2817600;30,395;31,19;30,3;31,08;480900;9660,549805;9672,820312;9497,780273;9588,330078;86422200
"1066";19,785;19,84;19,555;19,76;2113000;30,94;31,15;30,39;30,625;319300;9592,900391;9692,080078;9566,040039;9692,080078;83200800
"1067";19,21;19,255;18,895;18,97;3318500;30,04;30,04;29,03;29,21;567600;9553,080078;9554,169922;9358,730469;9358,889648;118040200
"1068";19,265;19,59;19,125;19,535;3065000;29,38;29,915;29,12;29,4;221400;9453,769531;9590,110352;9421,160156;9589,150391;95630200
"1069";19,51;19,76;19,505;19,685;1951600;30,44;30,6;30,105;30,105;437300;9562,389648;9599;9534,429688;9542,019531;73341700
"1070";19,83;19,945;19,665;19,825;1650500;30,28;30,28;29,54;29,8;317300;9577,349609;9587,44043;9505,320312;9542,870117;103682600
"1071";19,79;19,805;19,415;19,575;2550600;29,655;29,655;28,93;29,11;289800;9538,450195;9543,240234;9346,820312;9350,75;103246700
"1072";19,415;19,47;18,79;18,98;3617900;28,92;28,985;28,165;28,37;538400;9305,509766;9382,980469;9216,070312;9265,5;84875400
"1073";19,01;19,245;18,78;18,995;1808200;28,285;28,665;28,15;28,37;229800;9295,320312;9375,290039;9259,179688;9307,790039;72300800
"1074";18,86;18,875;18,205;18,48;3644800;28,115;28,28;27,445;27,895;457100;9257,129883;9267,099609;9142,540039;9188,69043;107430600
"1075";18,565;18,59;17,97;17,995;3117500;28,025;28,145;27,64;27,645;232100;9200,120117;9226,959961;9017,349609;9017,790039;113773100
"1076";17,815;18,125;17,655;17,995;2767800;27,55;27,55;26,98;27,29;343600;8939,179688;9094,240234;8913,269531;9056,410156;141175500
"1077";18,03;18,25;17,9;18,13;2228900;27,415;27,65;27,255;27,455;168800;9047,490234;9197,80957;9047,490234;9180,889648;86964500
"1078";18,105;18,465;17,925;18,415;2569200;27,425;28,445;27,265;28,175;339400;9172,049805;9315,070312;9105,69043;9242,549805;99301200
"1079";18,405;18,53;18,155;18,28;2198100;28,29;28,625;28,02;28,22;231300;9262,709961;9325,929688;9221,589844;9277,049805;89476800
"1080";18,11;18,675;18,055;18,675;2720900;27,955;28,28;27,65;28,185;310200;9215,700195;9296,900391;9156,629883;9296,120117;96945700
"1081";18,745;18,96;18,665;18,935;6865800;28,015;28,955;28,015;28,445;985100;9300,660156;9376,94043;9288,150391;9342,94043;198583500
"1082";18,995;19,055;18,545;18,57;2472900;28,12;28,345;27,245;27,365;305000;9349,519531;9358,950195;9181,370117;9188,769531;86790900
"1083";18,575;18,73;18,34;18,415;2614800;27,515;27,805;27,405;27,72;131600;9223,919922;9372,070312;9223,900391;9338,400391;82230600
"1084";18,46;19,03;18,46;18,9;2113900;27,945;28,515;27,94;28,445;201200;9367,530273;9488,740234;9360,299805;9448,580078;75841600
"1085";18,84;18,95;18,565;18,95;1990600;27,85;28,22;27,12;28,1;357500;9428,910156;9469,389648;9397,980469;9451,209961;66826100
"1086";18,99;19,515;18,99;19,38;2250800;28,35;28,435;28,16;28,215;174200;9487,120117;9587,19043;9484,900391;9587,19043;70498400
"1087";19,42;19,55;19,325;19,465;1658000;28,425;28,89;28,215;28,69;242500;9621,919922;9634,820312;9543,089844;9555,910156;68772900
"1088";19,65;19,93;19,545;19,91;2121400;28,88;28,93;28,61;28,81;233100;9601,959961;9631,05957;9574,629883;9603,709961;72835100
"1089";19,8;19,85;19,515;19,8;2240300;29,45;30,15;29,15;29,2;641800;9628,759766;9645,599609;9608,459961;9623,360352;73976000
"1090";19,825;20,075;19,775;19,835;2119800;29,115;29,77;28,77;29,595;292700;9620,870117;9689,519531;9591,889648;9628,820312;76385800
"1091";19,82;20,23;19,815;20,115;1951900;29,51;30,295;29,51;30,065;256500;9641,959961;9721,5;9627,740234;9695,769531;75314000
"1092";19,875;20,16;19,675;19,71;2065900;29,785;29,86;29,315;29,385;162700;9585,519531;9608,200195;9496,669922;9510,849609;78800000
"1093";19,695;20,005;19,505;19,955;2447700;29,595;30,19;29,225;30,12;432500;9525,070312;9525,94043;9391,860352;9490,790039;86190900
"1094";20;20,415;19,98;20,255;2673000;30,2;31,64;30,135;30,675;544600;9506,75;9542,30957;9480,959961;9506,349609;69917100
"1095";20,375;20,44;19,92;20,03;2039600;30,9;31,1;30,255;30,435;200900;9556,700195;9581,480469;9440,990234;9454,540039;77873700
"1096";19,86;20,03;19,49;19,68;2672000;31,29;31,335;30,715;30,81;487600;9351,200195;9390,44043;9259,429688;9315,290039;100489700
"1097";19,445;19,78;19,385;19,735;2307300;30,685;31,085;30,2;31;318000;9248,860352;9339,169922;9214,179688;9339,169922;90916500
"1098";19,685;19,795;19,26;19,275;2571700;30,95;31,015;30,155;30,22;313700;9324,839844;9344,849609;9166,530273;9173,709961;88156800
"1099";19,445;19,66;19,405;19,62;1944700;30,18;30,62;29,845;30,5;259600;9252,299805;9318,969727;9221,480469;9317,820312;78803200
"1100";19,64;19,885;19,495;19,875;2158900;30,68;30,68;30,255;30,52;181600;9311,030273;9417,820312;9277,360352;9409,709961;86295200
"1101";19,935;20,435;19,865;20,405;2194700;30,565;31,44;30,565;31,235;150500;9455,519531;9602,570312;9439,660156;9600,089844;70194100
"1102";20,385;20,56;20,33;20,4;1710900;31,11;31,45;30,835;31,015;105100;9602,120117;9607,839844;9539,620117;9544,19043;61216900
"1103";20,53;21,02;20,29;20,465;3367900;31,195;31,6;30,665;30,86;189400;9597,070312;9645,05957;9410,330078;9548,679688;87813900
"1104";20,25;20,365;19,96;20,015;2160100;30,595;30,79;30,31;30,53;174400;9474,790039;9501,910156;9367,419922;9401,549805;79230200
"1105";20,04;20,22;19,88;20,11;1563100;30,695;31,165;30,49;30,575;136300;9454,839844;9496,839844;9407,650391;9446,360352;67539100
"1106";20,245;20,35;20,035;20,305;1581300;30,67;30,93;30,47;30,735;142500;9521,650391;9596,419922;9480,570312;9584,120117;91467900
"1107";20,25;20,56;20,19;20,52;1975900;30,715;30,795;30,49;30,535;114100;9576,929688;9618,980469;9561,05957;9603,230469;90290900
"1108";20,49;20,58;20,355;20,525;1874200;30,5;30,725;30,35;30,59;82500;9611,790039;9627,379883;9533,299805;9556,019531;88062300
"1109";20,425;20,6;20,175;20,515;1274600;30,4;30,695;30,12;30,375;134800;9536,379883;9548,169922;9407,089844;9529,5;61911600
"1110";20,58;20,72;20,39;20,58;1665300;30,66;30,66;30,17;30,3;107300;9570,25;9571,629883;9440,469727;9467,530273;82062900
"1111";20,46;20,65;20,29;20,575;2041400;30,1;30,55;30,05;30,495;120200;9418,5;9554,349609;9410,080078;9521,299805;92732600
"1112";20,69;20,885;20,56;20,685;2914600;30,645;31,33;30,645;31,23;288300;9547,269531;9622,299805;9487,570312;9607,400391;102022500
"1113";20,62;20,68;20,525;20,615;1902000;31,6;32,995;31,54;32,685;842800;9591,320312;9602,860352;9558,110352;9581,450195;80084100
"1114";20,735;21,27;20,645;21,27;2725700;32,915;33,525;32,605;33,055;327000;9608,929688;9710,339844;9587,139648;9702,459961;87508500
"1115";22,12;22,645;22,025;22,135;8032600;33,435;33,81;32,94;32,955;240800;9751,049805;9783,719727;9732,339844;9754,429688;96844100
"1116";22,31;22,8;21,965;22,385;4499500;33,01;33,3;32,74;33,17;211300;9765,620117;9772,089844;9733,209961;9754,389648;76079000
"1117";22,28;22,665;21,96;22;4366200;33,15;33,585;31,44;31,49;365200;9741,25;9810,290039;9631,570312;9656,049805;133897400
"1118";21,99;22,255;21,685;22,255;3412900;31,51;32,22;31,5;31,99;220900;9646,55957;9670,900391;9577,900391;9629,099609;113085400
"1119";22,31;22,535;21,98;22,16;2088200;32,9;33,35;32,145;32,175;473500;9607,320312;9676,519531;9534,55957;9659,389648;97857300
"1120";22,15;22,21;21,77;21,79;2188200;32,055;32,165;31,28;31,325;237600;9644,799805;9685,55957;9613,910156;9639,080078;67588400
